TituloReview,Ciudad,Clasificacion_Subjetividad,TotalFrases,FrasesSubjetivas,FrasesObjetivas,ClasificacionPorFrases,EsMixta,PorcentajeSubjetivo,PorcentajeObjetivo
"Touring Viejo Mazatlán! We had a great time touring with Julio;-) Found him on Facebook and Julio provided us with a great Mazatlán Adventure;-) On our private tour, in an air conditioned van, we visited Viejo Mazatlán (translation ""Old Mazatlán). The Cathedral Basilica of the Immaculate Conception is an amazing structure. We learned why there are Stars of David in 28 of the  stained glass windows. Jewish supporters provided the money to complete it's construction - who woulda thunk it! Herman Melville's home, a bust of Albert Einstein in Plaza Machado, the fresh seafood market, and Mercado Municipal we're energizing. So much to do, see, eat, and experience! Thanks Julio!!",Mazatlan,Mixta,10,6,4,Mixta,True,60.0,40.0
Pequeño y pintoresco puerto deportivo Todas las tiendas son amigables y el personal es servicial. Un buen lugar para pasear si tienes una tarde para matar.,Puerto Vallarta,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Recomendado Fue un recorrido rápido por que la lluvia pero sobre todo los mosquitos no nos dejaron disfrutarloEs un museo céntrico que no debes dejar de visitar aunque se ve la falta de mantenimiento.Agradecemos al personal que fueron muy honestos al ingresar de que había muchos mosquitos y así fue,Cancun,Mixta,4,4,0,Subjetivo,False,100.0,0.0
"Whales The Bay of Banderas is very scenic and of course houses Puerto Vallarta, Bucerias, La Cruz and more. The whale watching is fantastic.",Puerto Vallarta,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Una catedral mas Nada en especial hay k visitarla pk esta en la zona del zocalo y esa parte es bien bonita. Pero la catedral es una mas como muchisimas que hay,Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"STONE BEACH IS AWESOME We read about Stone Island on another review and took our family, and LOVED it!  We went from a cruise ship that ported in Mazatlan and simply walked there. We exited the marina area, turned left and walked down the street a few blocks until we hit an intersection, crossed the street and walked straight along the gravel road until we found a small ferry and went over. I believe it cost $3 per person round trip. There was someone there waiting for tourists to try and talk us into sitting in his chairs, but we went a bit further to El Velero restaurant, sat in some lounge chairs on the beach for free, ordered some drinks, and had a great time. The kids played in the sand and ocean while we ate fresh cannolis. There was also a message therapist/chiropractor named Sonia outside Estebin restaurant (just prior to El Velero) who was great! This beach was our favorite stop of all the ports. We enjoyed this way more than touring Mazatlan itself with an overpriced tour.",Mazatlan,Mixta,10,3,7,Mixta,True,30.0,70.0
"Genial Sin duda, nadie se puede perder esta visita, el Museo del Templo Mayor es un lugar extraordinario. De verdad no se lo pueden perder.",CDMX,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Un lugar hermoso Una joya de la arquitectura se.los quiero recomendar ampliamente para buscar paz y armonía con DIOS En la capilla hay servicio de guías que por una propina te explican todo Te recomiendo ir con ropa adecuada por respeto Hay tienda de cosas religiosas  no dejes de comprar,Puebla,Mixta,6,4,2,Mixta,True,66.66666666666666,33.33333333333333
malecon en el area hay variedad de restaurantes tambien venden antojitos mexicanos es muy popular por los turistas cuenta con hospedaje como hoteles departamentos cuartos de renta con diferentes opciones para ir a comer o cenar con amigos y pareja gran ambiente musica artesanias vendedores de playa,Puerto Vallarta,Mixta,4,0,4,Objetivo,False,0.0,100.0
"Gran museo Me encantó visitar el Museo Frida Kahlo, la verdad, he de decir, que el precio me pareció algo elevado, pero el museo en sí me gustó bastante.",CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Torres Mazatlan Resort En gran parte por el ruido de Banda en la playa de la Zona Dorada, elegimos un resort al norte, en la zona de Cerritos, Torres Mazatlán. Excelente elección! Los edificios, jardines, piscina, restaurante, bar y nuestra suite están en perfectas condiciones. El personal es amable y hospitalario, nunca nos faltó de nada. Me gustó particularmente el aspecto de los exteriores del edificio y nuestra suite, estilo antiguo (como Pueblo Bonito solía ser). Las opciones gastronómicas, incluyendo temas nocturnos, fueron muy buenas. Teníamos camarones de coco (mi favorito) , excelente costilla de primera, gran barbacoa. Un plato que comí varias veces fue un aguacate maduro cubierto con ensalada de camarones. Hay actividades durante todo el día, especialmente Bingo. Y para nuestras excursiones, las pulmonías estaban fácilmente disponibles. La población de huéspedes incluía familias con niños, pero la mayoría eran mayores, el ambiente parecía más tranquilo y relajado que mis experiencias en resorts en la Zona Dorada. Disfrutamos de nuestra estancia y esperamos volver pronto.",Mazatlan,Mixta,13,5,8,Mixta,True,38.46153846153847,61.53846153846154
"Hermosas artesanias Es un mercado de aproximadamente unos 100 locales, en los que encontraras artesanías, talabera, ropa y dulces tipos de la región y también de estados como Veracruz y Morelia, los precios en general son accesibles, muy cerca, pasando una de las aceras, también encontraras lugares para degustar comida típica, para quienes buscan llevar recuerdos de Puebla.",Puebla,Mixta,2,1,1,Mixta,True,50.0,50.0
Pintorezco Un callejon muy pintorezco donde encontraras muchas opciones gastronomicas y para hacer sus compras. Un lugar tranquilo,Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Agua de fantástico Una ciudad de mar que tiene un montón de ""viejo"" México, con comodidades de Estados Unidos. La bahía es la atracción principal actividad everyvwater withvabout que puedas desear.",Puerto Vallarta,Mixta,4,3,1,Mixta,True,75.0,25.0
"lindas artesanías me encanta! tanto si eres local como turista, siempre es súper opción para llevar recuerdos o para compras personales, hay muchas cositas de talavera, restaurantes típicos súper cerca y se disfruta para pasear un rato",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Cerca de Riu Bahía Esmeralda Playa Burjas es una playa profunda, con seguridad para nadar en el océano, y está cerca del Hotel Riu Emerald Bay. La playa está limpia, la arena es fina, sin embargo, hay exponencialmente más personas en Playa Burjas que en la adyacente Playa Cerritos.",Mazatlan,Mixta,3,0,3,Objetivo,False,0.0,100.0
"Ya no vamos a volver Recuerdo que amaba ir a este sitio, y fue un decepción total mi última visita, fui con un amigo, incluso pagamos la interacción con delfines. Y sentimos que fue un error total, la comida no recuerdo que fuera tan mala, pero esta vez mucho que desear! En cuanto bebidas la oferta era limitada y además solo podías pedir dos, y el bar estaba bastante lejos y siempre con una fila enorme, perdimos medio día haciendo fila, pues en la misma fila nos acabábamos los dos vasos que nos daban 🙄 los toboganes bien! Pero en el más genial, ni siquiera nos dejaron subir por qué forzosamente teníamos que ser 3 🙄 esperamos media hora arriba esperando que algún solitario se apiadara de nosotros y totalmente en vano! En fin una experiencia bastante deplorable, aunque cabe mencionar que en cuanto atención siempre nos trataron bien. Es cuestión de logística! Que pueda fluir un poco más",Cancun,Mixta,10,9,1,Mixta,True,90.0,10.0
"Acuario Michin con mi novia Vine con mi novia y estuvo increíble.Exhibiciones  muy bonitasLugar limpio(Mejorar área de pingüinos, huele a culo) Lugar organizado",CDMX,Mixta,4,2,2,Mixta,True,50.0,50.0
Genial! Esta muy padre la exposición de monos y de Loros. También es impresionante que tengan Tigres y Jaguares! El negro esta wow!Recomendado para los niños.,Puebla,Mixta,5,4,1,Mixta,True,80.0,20.0
"Uno de los mejores distritos y barrios históricos. Los parques, las calles, las casas y la iglesia son increíbles. No te pierdas la iglesia en el centro, el mercado de artistas y, por supuesto, los churros y el chocolate caliente del café El Jarocho.",CDMX,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Caminar por el zócalo y comer ahí es una gran experiencia. El visitar Puebla y no recorrer su centro histórico sería perderse de algo de la historia de Mexico. Cada calle guarda un secreto y el zócalo en particular a sido testigo de inumerables acontecimientos importantes.,Puebla,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"Un saludo para el equipo de seguridad Un saludo para el equipo de seguridad del museo. Perdimos un suéter nuevo en algún lugar de la larga ruta a través de los edificios. Estábamos un poco tristes por la pérdida, pero justo en la salida allí estaba con algunos otros objetos perdidos. Una mujer de seguridad muy amable nos pidió que demostráramos que era nuestro, por ejemplo, con una foto usándolo. Me alegro de haber recuperado el suéter. Gracias chicos por el gran servicio! Y sí, es un museo increíble, una visita obligada cuando esté en la Ciudad de México.",CDMX,Mixta,8,6,2,Mixta,True,75.0,25.0
"Lugar emblemático Un lugar emblemático de la Ciudad de México. Es el único castillo en América, y uno de los puntos más altos de la ciudad en su momento, cada pieza tiene una historia interesante.",CDMX,Mixta,4,3,1,Mixta,True,75.0,25.0
"A trip back in time History, history, and more history.Mexico is packed with fascinating places and amazing historical sites. This temple was found while some telecommunication workers were excavating the ground.Suddenly, they found a huge stone that archeologists knew was situated in a major temple. Today, we can still see many of the objects found and some of the walls and paintings of the Temple.The Azteca built on top of existing temples, and you can see several layers of those constructions.There are still uncovered structures, buried in the heart of Mexico city and excavations are still being conducted under the city.One can only imagine what's still to be found!",CDMX,Mixta,9,3,6,Mixta,True,33.33333333333333,66.66666666666666
"Excelente Fue una buena atención y la información que se me proporcionó fue correcta, hubo un poco de gente pero la fila avanza rápido",Puebla,Mixta,2,1,1,Mixta,True,50.0,50.0
"No visitaste puebla, sino pasas por el Callejón de los Sapos Sn duda una atracción más de puebla, este lugar emblematico por todo lo que ahí se ofrece es sin duda lo mejor, te sorprenderás de cosas que creías que ya no existian, como juguetes o artefactos que viste alguna vez en tu infancia, y verlos ahí en venta-exhibición sin duda alguna te harán volver a esa fabulosa etapa.",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Sitio histórico pero no es visita obligada Sitio histórico que se debe visitar, sin embargo esta muy descuidado, el acceso muy lento y mal organizado y hay que caminar mucho, si piensa visitarlo lleve zapato cómodo, es una larga caminata con una pendiente pronunciada, existe un transporte pero es penoso y realmente bananero, muy muy rudimentarioEl castillo permite vistas del paseo de la Reforma y del bosque de Chapultepec, las salas sin nada excepcional y gran parte están cerradas a los visitantes, si le sobra tiempo y tiene paciencia para dedicarle dos o tres horas es una buen visita",CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
Believe you will experience God's Love Calm and peaceful... I have got a chance to celebrate Holy Mass and Filled with positive energy after celebrating Holy Mass at the great alter... Thanks,CDMX,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Lovely church This is a lovely church........truly the heart of Puerto Vallarta. The church is located a short distance from the waterfront and a block from the plaza. It was a Sunday when we were there and services were being held; so we just stood just inside the front door as not to disturb the service. This is a must see if you are ever in Puerto Vallarta.,Puerto Vallarta,Mixta,6,5,1,Mixta,True,83.33333333333334,16.666666666666664
"Visita Obligada, pero lleva actitud de diversion Hay 3 opciones para llegar, 1 por tierra un Uber te puede llevar, 2 en lancha acude al embarcadero y 3 los barquitos hay varios de tour que te encuentras en todos los lugares turísticos1 más rápido2 económico3 más costoso se arma ambiente dependiendo de la actitud de la tripulación, si te toca delfines que bueno, es obligada una vuelta a las rocas y luego te llevan a la playa en el barco todo es venta, gratis solo refresco, ahí te preguntan los alimentos que tomaras, luego te llevan a la playa y ahí es la barra libre tiene que ir a pedir cada que quieras bebidas de cóctel con y sin alcohol, calidad chafa y eso hace que tengas que comprar vasos de plástico más grandes si quieres evitarte la ida a la barra de manera continúa, las mesas y la sombrilla em la playa son de renta, el agua para enjuagarte la arena también, en general todos los chuchulucos o extras son de paga",Mazatlan,Mixta,9,1,8,Mixta,True,11.11111111111111,88.88888888888889
"No recomendable Tienen una gran variedad de productos pero algunos de ellos tienen demasiado elevado el precio ya que buscan aprovecharse de los extranjeros; definitivamente puedes comprar cosas más baratas en otro lugar. Hay variedad de comida rápida, principalmente nieves y antojitos.",Puebla,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Beautiful Beautiful cathedral. This was on our tour of  and worth the stop. Beautiful architecture enhanced by many unique features inside.,Mazatlan,Subjetiva,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
