Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia,Ciudad,Atraccion,TituloReview
Excelente,"Me encanto elServicio de todos los empleados y más de nuestro guía romel, nos auxilió en todo! Excelente!!!!!!!!!!!!!!!",Familia,5,anonimo,2025-07-05,2025-07-01,Cancun,Puerto Maya Cancun,"Excelente Me encanto elServicio de todos los empleados y más de nuestro guía romel, nos auxilió en todo! Excelente!!!!!!!!!!!!!!!"
Increíble,"Muy buena atención, establecen bien las reglas y están al pendiente de todos. Increíble servicio, por supuesto que volvería a realizar esta actividad",Pareja,5,anonimo,2025-07-05,2025-07-01,Cancun,Puerto Maya Cancun,"Increíble Muy buena atención, establecen bien las reglas y están al pendiente de todos. Increíble servicio, por supuesto que volvería a realizar esta actividad"
Amazing tour,"The service of the captain fox was amazing 🤩 I will definitely do it again         Gracias Al capitán Fox pude realizar mi actividad,mucho apoyo y profesionalismo",Familia,5,anonimo,2025-07-04,2025-07-01,Cancun,Puerto Maya Cancun,"Amazing tour The service of the captain fox was amazing 🤩 I will definitely do it again         Gracias Al capitán Fox pude realizar mi actividad,mucho apoyo y profesionalismo"
Captain Fox 10/10,"Excellent service with captain fox, it was super fun. Excelente servicio con el capitan fox fue muy divertido sin duda una experiencia que lo volveria a repetir",Pareja,5,anonimo,2025-07-01,2025-07-01,Cancun,Puerto Maya Cancun,"Captain Fox 10/10 Excellent service with captain fox, it was super fun. Excelente servicio con el capitan fox fue muy divertido sin duda una experiencia que lo volveria a repetir"
Excelente,"Perfecto muy padre todo, el capitán Fox muy atento y amable en todo momento, gran persona y profesional en su trabajo, ayudó a mi novia todo el tiempo",Pareja,5,anonimo,2025-07-01,2025-06-01,Cancun,Puerto Maya Cancun,"Excelente Perfecto muy padre todo, el capitán Fox muy atento y amable en todo momento, gran persona y profesional en su trabajo, ayudó a mi novia todo el tiempo"
Jet sky,"Me la pasé increíble, el chico bryan tiene mucho talento y muy atento y amable, todo es muy seguro y la experiencia y vistas inigualables",Pareja,5,anonimo,2025-07-01,2025-07-01,Cancun,Puerto Maya Cancun,"Jet sky Me la pasé increíble, el chico bryan tiene mucho talento y muy atento y amable, todo es muy seguro y la experiencia y vistas inigualables"
Buena experiencia,"La experiencia estuvo buenísima, Fernando es un excelente capitán lo recomiendo, explica muy bien en inglés y español",Solitario,5,Minsel,2025-06-25,2025-06-01,Cancun,Puerto Maya Cancun,"Buena experiencia La experiencia estuvo buenísima, Fernando es un excelente capitán lo recomiendo, explica muy bien en inglés y español"
El viaje mas divertido,"Buena experiencia, mi guía fue Cristian viajé con mi familia a este tour por Cancún y fui a varios más pero para mí este fue el mejor cuando íbamos buceando viendo el mar por accidente me raspé con un coral y Christian me rescató, me ayudo y me desinfecto la herida. Mientras los demas buceaban los ultimos 5 minutos el me ayudo con la herida y se puso a platicar conmigo y mis hijas. Sin dudas, no seria la misma experiencia sin estos guias tan serviciales, amables y divertidos. Los personajes mayas en especial Juan o Jesus, no recuerdo cómo se llamaba.",Familia,5,anonimo,2025-06-23,2025-06-01,Cancun,Puerto Maya Cancun,"El viaje mas divertido Buena experiencia, mi guía fue Cristian viajé con mi familia a este tour por Cancún y fui a varios más pero para mí este fue el mejor cuando íbamos buceando viendo el mar por accidente me raspé con un coral y Christian me rescató, me ayudo y me desinfecto la herida. Mientras los demas buceaban los ultimos 5 minutos el me ayudo con la herida y se puso a platicar conmigo y mis hijas. Sin dudas, no seria la misma experiencia sin estos guias tan serviciales, amables y divertidos. Los personajes mayas en especial Juan o Jesus, no recuerdo cómo se llamaba."
El mejor viaje,"El viaje fue muy divertido y emocionante. La mejor parte fue cuando nos subimos a las lanchas, nuestro guía fue Cristian de Cancún Quintana Roo. Nos guió y cuando buseamos el noto que me daban miedo los peces y me ayudó a nadar, después de que nos diera el tour yo y mi familia nos pusimos a platicar con el. El viaje fue muy divertido y nuestro guía fue muy amable y divertido. Fui a 5 tours por Cancún y sinceramente este fue el mejor.",Familia,5,anonimo,2025-06-23,2025-06-01,Cancun,Puerto Maya Cancun,"El mejor viaje El viaje fue muy divertido y emocionante. La mejor parte fue cuando nos subimos a las lanchas, nuestro guía fue Cristian de Cancún Quintana Roo. Nos guió y cuando buseamos el noto que me daban miedo los peces y me ayudó a nadar, después de que nos diera el tour yo y mi familia nos pusimos a platicar con el. El viaje fue muy divertido y nuestro guía fue muy amable y divertido. Fui a 5 tours por Cancún y sinceramente este fue el mejor."
Divertido,"Muy buen servicio de capitán Fox y todo el staff del lugar, fue una experiencia muy divertida y satisfactoria, vengaaan 10/10",Amigos,5,anonimo,2025-06-18,2025-06-01,Cancun,Puerto Maya Cancun,"Divertido Muy buen servicio de capitán Fox y todo el staff del lugar, fue una experiencia muy divertida y satisfactoria, vengaaan 10/10"
Muy buena experiencia,"Excelente tour, muy completo y el guía Fox se portó excelente, muy buena atención, gracias, recomendados ampliamante,",Pareja,5,"Hermosillo, México",2025-06-16,2025-06-01,Cancun,Puerto Maya Cancun,"Muy buena experiencia Excelente tour, muy completo y el guía Fox se portó excelente, muy buena atención, gracias, recomendados ampliamante,"
"Increibleeeeee , lo super recomiendo la verdad una experiencia unica, el equipo super especializado , muy atentos y dedi","Increibleeeeee capitan Fox  , lo super recomiendo la verdad una experiencia unica, el equipo super especializado , muy atentos y dedicados con todos nosotros, gracias gracias gracias regresaremos desde las vegas nevada !!!!",Pareja,5,"Montevideo, Uruguay",2025-06-11,2025-06-01,Cancun,Puerto Maya Cancun,"Increibleeeeee , lo super recomiendo la verdad una experiencia unica, el equipo super especializado , muy atentos y dedi Increibleeeeee capitan Fox  , lo super recomiendo la verdad una experiencia unica, el equipo super especializado , muy atentos y dedicados con todos nosotros, gracias gracias gracias regresaremos desde las vegas nevada !!!!"
"EXCELENTE STAFF, TOUR Y LOCACIÓN","Estuvo fantástico, desde la recepción quienes con una sonrisa nos dieron la bienvenida, la decoración del lugar, los baños y lockers limpios y presentables. El show maya con Erick, Giselle, Harry y Jesus con sus asombrosos atuendos y el baile. Juan quien nos explicó muy bien en español e ingles acerca de los mayas y como funcionaba el tour. La fotografa quien tambien tiene una actitud super positiva. El staff en la lancha también muy atentos, nuestro capitan Fox estuvo siempre atento y priorizo la seguridad para que todos nos divirtamos. El snack estuvo bien y la mesera y bartender se acercaron a ofrecernos algo más y también tenian una muy buena actitud. Recomiendo ampliamente el Puerto Maya Jungle Tour!!! Excelente staff y actividades!",Pareja,5,samantha r,2025-06-11,2025-06-01,Cancun,Puerto Maya Cancun,"EXCELENTE STAFF, TOUR Y LOCACIÓN Estuvo fantástico, desde la recepción quienes con una sonrisa nos dieron la bienvenida, la decoración del lugar, los baños y lockers limpios y presentables. El show maya con Erick, Giselle, Harry y Jesus con sus asombrosos atuendos y el baile. Juan quien nos explicó muy bien en español e ingles acerca de los mayas y como funcionaba el tour. La fotografa quien tambien tiene una actitud super positiva. El staff en la lancha también muy atentos, nuestro capitan Fox estuvo siempre atento y priorizo la seguridad para que todos nos divirtamos. El snack estuvo bien y la mesera y bartender se acercaron a ofrecernos algo más y también tenian una muy buena actitud. Recomiendo ampliamente el Puerto Maya Jungle Tour!!! Excelente staff y actividades!"
10/10,Fernando fue un guia muy bueno y atendiente. Lo haria mil veces mas si pudiera. Fue muy divertido y familiar. Era bastante tiempo para hacerlo todo.,Familia,5,anonimo,2025-06-10,2025-06-01,Cancun,Puerto Maya Cancun,10/10 Fernando fue un guia muy bueno y atendiente. Lo haria mil veces mas si pudiera. Fue muy divertido y familiar. Era bastante tiempo para hacerlo todo.
Paseo en manglar tranquilo y relajante,Hicimos el tour de manglares con Fabio y fue el mejor! Un paseo relajante muy agradable a través de los manglares. Fabio nos condujo por un laberinto de manglares y nos señaló dónde suele ver iguanas y cocodrilos. ¡También vimos un montón de peces!,Pareja,5,anonimo,2025-06-10,2025-06-01,Cancun,Puerto Maya Cancun,Paseo en manglar tranquilo y relajante Hicimos el tour de manglares con Fabio y fue el mejor! Un paseo relajante muy agradable a través de los manglares. Fabio nos condujo por un laberinto de manglares y nos señaló dónde suele ver iguanas y cocodrilos. ¡También vimos un montón de peces!
Un paseo que vale la pena hacer,"Súper recomendable, vale mucho la pena hacer este recorrido 😍, no con niños muy pequeños . Nuestro guía Don Enrique gran anfitrión , las vistas , desde la laguna hasta el océano incomparable . Seria bueno que el tiempo haciendo snorkel fuera un poco más y el show maya un pocoMenos tiempo pero volverías una y otra vez",Pareja,5,anonimo,2025-06-10,2025-06-01,Cancun,Puerto Maya Cancun,"Un paseo que vale la pena hacer Súper recomendable, vale mucho la pena hacer este recorrido 😍, no con niños muy pequeños . Nuestro guía Don Enrique gran anfitrión , las vistas , desde la laguna hasta el océano incomparable . Seria bueno que el tiempo haciendo snorkel fuera un poco más y el show maya un pocoMenos tiempo pero volverías una y otra vez"
"Great service, amazing experience","El capitán Fox es un excelente guía, fue muy paciente con muchos de los turistas que se estaban quedando un poco atrás, y ayudó a mi mujer cuando estaba sintiendo un poco de ansiedad al bajar el speed boat y hacer snorkel",Pareja,5,anonimo,2025-06-06,2025-06-01,Cancun,Puerto Maya Cancun,"Great service, amazing experience El capitán Fox es un excelente guía, fue muy paciente con muchos de los turistas que se estaban quedando un poco atrás, y ayudó a mi mujer cuando estaba sintiendo un poco de ansiedad al bajar el speed boat y hacer snorkel"
Vacaciones,Excelente súper recomendado el chico que nos atendió nos dio un excelente servicio conducimos  lo recomendamos al 100 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,Amigos,5,anonimo,2025-05-31,2025-05-01,Cancun,Puerto Maya Cancun,Vacaciones Excelente súper recomendado el chico que nos atendió nos dio un excelente servicio conducimos  lo recomendamos al 100 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁
Excelente gracias al capitán Fernando,"Capitán FERNANDO fue excelente,  atento, claro, amable,  me ayudo a poder practicar la actividad sin miedo y con mucha confianza",Solitario,5,anonimo,2025-05-30,2025-05-01,Cancun,Puerto Maya Cancun,"Excelente gracias al capitán Fernando Capitán FERNANDO fue excelente,  atento, claro, amable,  me ayudo a poder practicar la actividad sin miedo y con mucha confianza"
La mejor experiencia,"Es increíble el snorkel los corales, en especial las vistas hermosas, el guía hace un excelente trabajo en la explicación su personalidad es genial, amable, amigable",Negocios,5,anonimo,2025-05-30,2025-05-01,Cancun,Puerto Maya Cancun,"La mejor experiencia Es increíble el snorkel los corales, en especial las vistas hermosas, el guía hace un excelente trabajo en la explicación su personalidad es genial, amable, amigable"
Me encantó mucho esta experiencia y a mi familia mucho más,"Estuvo todo muy increíble, el guía Cristian muy amable y buena compañía, gracias por todo y excelente servicio...GRACIAS!!!",Familia,5,anonimo,2025-05-30,2025-05-01,Cancun,Puerto Maya Cancun,"Me encantó mucho esta experiencia y a mi familia mucho más Estuvo todo muy increíble, el guía Cristian muy amable y buena compañía, gracias por todo y excelente servicio...GRACIAS!!!"
Excelente,"Me encantó la experiencia sinceramente en capitán Fox hizo la dinámica buenisima , la atención y todo lo demás me encantó todo.",Pareja,5,anonimo,2025-05-28,2025-05-01,Cancun,Puerto Maya Cancun,"Excelente Me encantó la experiencia sinceramente en capitán Fox hizo la dinámica buenisima , la atención y todo lo demás me encantó todo."
Mejor actividad 100/10,"Capitán Fox es el mejorrrrr capitán del mundo, muy simpático, didáctico, y energético. Recomendadosisisiismo este tour, la mejor actividad que hice en Cancún, por lejos.",Solitario,5,anonimo,2025-05-28,2025-05-01,Cancun,Puerto Maya Cancun,"Mejor actividad 100/10 Capitán Fox es el mejorrrrr capitán del mundo, muy simpático, didáctico, y energético. Recomendadosisisiismo este tour, la mejor actividad que hice en Cancún, por lejos."
Divertida experiencia,"Excelente actividad, muy divertida y bonitos paisajes. Muy bien llevado por nuestro guia Flash, muy atento y explicaciones concisas",Solitario,5,"Madrid, España",2025-05-27,2025-05-01,Cancun,Puerto Maya Cancun,"Divertida experiencia Excelente actividad, muy divertida y bonitos paisajes. Muy bien llevado por nuestro guia Flash, muy atento y explicaciones concisas"
